userId,movieId,rating,timestamp
63,32,3.0,1443199999
63,34,3.0,1443201169
63,47,4.0,1443201084
63,50,5.0,1443199758
63,110,2.5,1443199850
63,150,3.0,1443201072
63,153,1.0,1443201088
63,165,4.0,1443201090
63,208,2.0,1443201186
63,231,3.0,1443201105
63,260,5.0,1443199688
63,293,3.5,1443199772
63,296,5.0,1443201070
63,318,5.0,1443199751
63,344,5.0,1443201075
63,356,3.5,1443199681
63,364,4.0,1443200128
63,367,4.0,1443201104
63,377,2.5,1443201077
63,480,2.5,1443199679
63,500,3.0,1443201103
63,527,4.0,1443199764
63,586,2.5,1443201188
63,588,4.0,1443200252
63,589,4.0,1443199783
63,592,4.0,1443201079
63,595,3.0,1443201091
63,608,4.5,1443199825
63,648,4.0,1443201073
63,780,3.0,1443201081
63,858,4.0,1443199776
63,1036,4.0,1443199792
63,1073,3.0,1443201192
63,1089,3.0,1443201184
63,1097,2.5,1443201101
63,1136,5.0,1443199789
63,1193,4.0,1443201170
63,1196,5.0,1443199754
63,1198,5.0,1443199755
63,1200,2.5,1443199762
63,1210,4.5,1443199768
63,1213,4.0,1443201226
63,1214,2.5,1443199787
63,1221,4.0,1443201175
63,1265,3.0,1443201196
63,1270,5.0,1443199663
63,1291,4.0,1443199779
63,1527,3.5,1443200201
63,1580,2.0,1443201093
63,1682,3.5,1443201256
63,1704,3.5,1443199847
63,1968,4.0,1443200066
63,2028,3.5,1443199838
63,2329,4.0,1443199801
63,2571,3.5,1443199667
63,2683,3.0,1443201238
63,2716,5.0,1443201173
63,2858,5.0,1443199797
63,2959,5.0,1443200442
63,3578,3.0,1443199923
63,3793,3.5,1443200551
63,4226,3.5,1443200550
63,4306,2.5,1443200549
63,4886,3.5,1443200554
63,4963,4.0,1443200556
63,4993,4.0,1443199786
63,4995,4.0,1443200558
63,5349,0.5,1443200379
63,5445,4.0,1443200261
63,5952,3.5,1443200469
63,5989,4.0,1443200569
63,6539,4.0,1443200039
63,6874,3.5,1443199987
63,7153,4.0,1443199780
63,7361,5.0,1443200470
63,33794,3.5,1443199905
63,58559,5.0,1443199770
63,79132,3.5,1443200448
64,1,4.0,1161520134
64,32,4.0,1161520763
64,34,4.5,1161520212
64,47,4.5,1161520185
64,50,3.0,1161528982
64,110,4.0,1161520230
64,153,2.5,1161520389
64,185,3.0,1161520635
64,231,4.5,1161520600
64,260,3.5,1161520007
64,293,4.0,1161521544
64,296,4.5,1161520143
64,316,3.0,1161520309
64,318,5.0,1161520540
64,344,3.5,1161520033
64,356,4.0,1161520004
64,364,4.0,1161520878
64,367,3.5,1161520598
64,377,3.0,1161520155
64,480,4.0,1161520140
64,500,3.5,1161520572
64,527,5.0,1161520178
64,586,3.0,1161521273
64,587,4.0,1161520501
64,588,4.0,1161520247
64,589,4.0,1161520454
64,590,5.0,1161520062
64,593,5.0,1161520116
64,595,3.5,1161520447
64,597,3.5,1161520504
64,608,4.0,1161520658
64,736,3.5,1161520113
64,780,3.0,1161520462
64,858,5.0,1161520037
64,1036,3.0,1161520494
64,1073,4.0,1161520607
64,1089,4.0,1161520988
64,1097,4.5,1161520129
64,1136,4.0,1161520638
64,1193,5.0,1161528996
64,1196,3.5,1161520897
64,1197,4.5,1161520498
64,1210,3.5,1161520048
64,1213,5.0,1161520853
64,1214,4.0,1161520595
64,1221,5.0,1161528995
64,1240,3.5,1161520175
64,1265,4.0,1161520350
64,1527,3.5,1161520360
64,1580,3.5,1161520051
64,1682,4.0,1161520745
64,1704,4.5,1161520428
64,1968,3.5,1161520955
64,2028,4.0,1161520159
64,2329,4.0,1161519962
64,2571,4.0,1161519966
64,2683,4.0,1161520354
64,2762,4.5,1161520995
64,2858,2.5,1161520054
64,2959,4.5,1161520542
64,3793,3.5,1161520586
64,4226,4.5,1161520122
64,4306,3.5,1161520021
64,4886,4.0,1161520043
64,4973,5.0,1161520450
64,4993,4.5,1161519956
64,5445,4.0,1161519691
64,5952,4.5,1161519958
64,6377,5.0,1161520313
64,6539,4.0,1161520011
64,6874,4.0,1161520239
64,7153,4.5,1161519718
64,7361,4.5,1161519997
64,8961,3.5,1161520721
64,33794,4.0,1161520706
68,1,2.5,1158531426
68,10,4.5,1158531612
68,34,1.0,1158531735
68,47,4.0,1158531489
68,50,3.0,1158531764
68,110,2.5,1158531496
68,150,3.0,1158531364
68,153,3.0,1158531596
68,165,3.5,1158531548
68,185,3.0,1158532023
68,208,4.0,1158531805
68,231,3.5,1158532011
68,260,5.0,1158531191
68,293,4.0,1158532453
68,296,2.0,1180916156
68,316,3.5,1158531378
68,318,3.0,1158531293
68,344,2.5,1158531367
68,356,3.5,1158531181
68,364,4.5,1158531894
68,367,3.0,1158531592
68,377,5.0,1158531516
68,380,3.5,1158531354
68,457,4.5,1158531542
68,480,3.5,1158531200
68,500,3.0,1158531950
68,527,4.0,1305861414
68,541,2.0,1158532190
68,586,1.0,1158532048
68,587,2.0,1158532304
68,588,3.5,1158531766
68,589,3.5,1158531164
68,590,4.0,1158531481
68,592,4.0,1158531159
68,593,3.5,1158531247
68,595,4.5,1158531532
68,597,4.5,1158532014
68,608,2.5,1158531452
68,648,4.0,1158531681
68,736,4.0,1158532066
68,780,4.0,1158531402
68,858,4.0,1268848984
68,1036,3.0,1158531885
68,1073,0.5,1158531588
68,1089,3.5,1158532755
68,1097,1.5,1158531418
68,1136,3.5,1158532161
68,1193,3.0,1240092977
68,1196,5.0,1158531361
68,1197,5.0,1158531521
68,1198,5.0,1158531882
68,1200,2.5,1158531997
68,1206,3.0,1252727946
68,1210,5.0,1158531261
68,1213,3.5,1240093011
68,1214,2.0,1158531713
68,1221,3.0,1158531015
68,1240,4.0,1158531602
68,1265,2.5,1158531759
68,1270,3.0,1271544201
68,1291,5.0,1158531732
68,1527,3.0,1158531651
68,1580,4.0,1158531346
68,1682,4.5,1158531979
68,1704,4.5,1158531769
68,1721,3.0,1158531226
68,1968,3.0,1158531622
68,2028,4.0,1158531283
68,2329,2.5,1158532441
68,2571,4.5,1158531187
68,2628,3.0,1158531291
68,2683,3.5,1158531052
68,2716,2.0,1158531017
68,2762,2.5,1158531219
68,2858,5.0,1158531519
68,2959,2.5,1158531333
68,3578,4.0,1158531236
68,3793,4.5,1158531375
68,4226,4.0,1158531458
68,4306,5.0,1158531222
68,4886,4.5,1158531462
68,4963,3.5,1158531698
68,4973,2.0,1158531456
68,4993,4.5,1158531063
68,4995,3.5,1158531267
68,5349,4.5,1158531619
68,5445,3.0,1158531331
68,5952,4.0,1158531245
68,5989,3.5,1158531389
68,6377,4.5,1271544881
68,6539,5.0,1158531197
68,6874,3.0,1158531535
68,7153,4.5,1158531337
68,7361,4.5,1158531395
68,8961,3.5,1158531177
68,33794,2.5,1158531231
68,58559,5.0,1218679006
68,79132,5.0,1305861331
91,1,4.0,1112713037
91,10,3.5,1112713269
91,32,4.0,1112711273
91,47,4.5,1112712832
91,50,4.5,1112712816
91,110,4.0,1112712339
91,150,3.5,1112712023
91,153,2.0,1112711306
91,165,3.0,1112713245
91,185,2.0,1112713300
91,208,2.5,1112712329
91,231,3.0,1112713266
91,260,4.5,1112712846
91,293,4.0,1112711284
91,296,4.5,1112711264
91,316,4.0,1112713249
91,318,2.0,1112712135
91,344,3.0,1112713227
91,356,3.0,1112711237
91,364,3.5,1112711195
91,367,3.5,1112713273
91,377,3.0,1112713224
91,380,3.5,1112713208
91,457,4.0,1112713197
91,480,4.5,1112713195
91,500,2.5,1112711245
91,541,5.0,1112711219
91,586,2.0,1112712333
91,587,2.5,1112713284
91,588,3.5,1112711205
91,589,4.0,1112711446
91,590,3.5,1112713201
91,592,5.0,1112713199
91,593,4.5,1112712144
91,595,3.0,1112711215
91,597,2.5,1112711248
91,608,3.5,1112713222
91,648,4.0,1112713238
91,733,3.0,1112713262
91,736,2.5,1112711143
91,780,3.5,1112713211
91,858,5.0,1112711140
91,1036,4.0,1112713347
91,1073,3.0,1112713298
91,1089,4.0,1112711148
91,1097,3.0,1112713281
91,1136,5.0,1112711175
91,1193,4.0,1112711128
91,1196,4.5,1112711436
91,1197,5.0,1112712901
91,1198,5.0,1112712826
91,1200,5.0,1112711448
91,1206,5.0,1112713440
91,1210,4.0,1112711157
91,1213,4.0,1112712318
91,1214,5.0,1112713343
91,1221,4.0,1112712986
91,1240,4.5,1112711461
91,1265,4.0,1112713330
91,1270,3.5,1112713112
91,1291,4.0,1112712858
91,1527,4.0,1112712045
91,1580,3.5,1112711168
91,1682,4.0,1112713540
91,1704,3.0,1112713388
91,1968,3.0,1112713409
91,2028,4.5,1112713067
91,2571,5.0,1112712839
91,2628,4.0,1112713335
91,2683,3.5,1112713396
91,2716,4.5,1112711100
91,2762,4.0,1112712914
91,2959,4.5,1112711473
91,3578,3.5,1112713384
91,3793,4.0,1112713489
91,4226,4.5,1112712170
91,4306,5.0,1112713468
91,4886,4.0,1112712128
91,4963,3.5,1112712364
91,4993,4.5,1112711439
91,5349,5.0,1112712351
91,5445,3.5,1112712361
91,5952,4.0,1112713695
91,5989,2.5,1112713128
91,6539,5.0,1112712353
91,6874,4.0,1112711490
91,7153,4.5,1112711441
91,8961,4.5,1112712003
140,1,3.0,942924980
140,34,4.0,942910010
140,47,4.0,942842215
140,50,3.0,942840991
140,110,4.0,942903980
140,150,5.0,942842394
140,165,4.0,967049233
140,185,3.0,1085569703
140,208,4.0,1085569730
140,260,4.0,942842304
140,293,5.0,942843185
140,296,4.0,942843185
140,318,4.0,942840891
140,356,4.0,949666898
140,364,4.0,949666898
140,377,4.0,967048935
140,380,4.0,1085569631
140,457,4.0,942841471
140,480,4.0,949667008
140,500,4.0,1030559180
140,527,5.0,942840891
140,541,3.0,942841859
140,587,3.5,1085569696
140,588,3.0,942841791
140,590,5.0,942842894
140,593,4.0,949666792
140,595,5.0,942840991
140,597,5.0,949667232
140,608,5.0,942842394
140,648,4.0,949667466
140,733,3.0,942844165
140,736,3.0,967049071
140,780,4.0,1008776130
140,858,5.0,942842394
140,1036,4.0,942841715
140,1073,4.0,1012506531
140,1089,3.0,949666815
140,1097,4.0,942841866
140,1193,3.0,942842304
140,1196,3.0,942842265
140,1198,4.0,942841170
140,1200,4.5,1080845650
140,1210,3.5,1117729537
140,1213,3.0,942843185
140,1214,4.0,1080845712
140,1221,3.0,942840891
140,1240,3.0,942841243
140,1265,3.0,949666815
140,1270,3.0,942841859
140,1291,3.0,942841859
140,1580,3.0,1024051464
140,1682,4.0,942841471
140,1704,4.0,1055092969
140,1721,4.0,942841219
140,2028,5.0,942841170
140,2571,4.0,967048185
140,2628,4.0,942844235
140,2683,0.5,1075154511
140,2716,4.0,1085569775
140,2858,4.0,1055092164
140,3578,4.0,973265043
140,4226,3.0,1020883962
140,4306,3.0,1010775654
140,4886,4.0,1039547738
140,4963,3.0,1030558935
140,4993,3.0,1030558904
140,4995,5.0,1012506009
140,5349,3.5,1115290565
140,5445,3.0,1055092997
140,5952,4.0,1079472379
140,5989,4.0,1055896017
140,6377,4.0,1079472354
140,6539,3.5,1079472360
140,6874,2.0,1115290612
140,7153,5.0,1075154234
140,8961,4.5,1115290248
177,1,5.0,1435533535
177,47,4.5,1435533571
177,50,4.0,1435523529
177,150,4.0,1435533543
177,153,3.0,1435890489
177,185,2.5,1435533725
177,260,2.5,1435524019
177,296,5.0,1435530409
177,318,5.0,1435523517
177,344,4.0,1435533575
177,356,5.0,1435523542
177,364,4.0,1435533586
177,367,3.0,1435890503
177,377,3.0,1435533573
177,380,3.0,1435533559
177,480,3.5,1435533530
177,500,5.0,1435890500
177,527,4.5,1435523522
177,586,3.0,1435533702
177,587,3.5,1435533683
177,588,4.0,1435533563
177,592,3.0,1435533554
177,593,5.0,1435533526
177,595,5.0,1435720619
177,597,4.5,1435890508
177,608,4.0,1435533565
177,648,4.0,1435533580
177,736,4.0,1435890491
177,780,3.5,1435533546
177,858,5.0,1435533567
177,1036,4.0,1435533617
177,1073,5.0,1435533672
177,1089,4.0,1435533711
177,1097,3.0,1435890498
177,1136,4.5,1435890536
177,1193,4.0,1435533599
177,1196,3.0,1435523533
177,1197,5.0,1435720615
177,1198,3.5,1435523538
177,1206,1.0,1435533733
177,1210,3.0,1435533540
177,1213,4.0,1435536859
177,1214,2.5,1435533611
177,1221,4.0,1435533674
177,1265,4.0,1435533604
177,1270,5.0,1435533569
177,1291,3.0,1435533606
177,1527,2.5,1435533706
177,1580,3.5,1435890494
177,1682,3.5,1435533734
177,1704,5.0,1435533692
177,1721,5.0,1435890496
177,1968,3.5,1435534080
177,2571,3.0,1435523707
177,2628,2.0,1435533608
177,2683,1.0,1435890576
177,2716,4.0,1435533681
177,2858,4.0,1435523796
177,2959,4.0,1435523771
177,3793,4.5,1435524208
177,4306,4.0,1435524183
177,4886,5.0,1435524210
177,4963,4.0,1435524217
177,4993,2.0,1435523692
177,4995,4.0,1435524227
177,5349,3.5,1435524223
177,5445,5.0,1435524214
177,5952,2.0,1435523704
177,5989,4.5,1435524309
177,6377,4.0,1435523573
177,6539,5.0,1435523568
177,6874,3.5,1435523582
177,7153,2.0,1435523564
177,7361,4.0,1435523578
177,8961,4.0,1435523585
177,33794,4.0,1435523588
177,58559,5.0,1435523703
177,79132,5.0,1435523764
182,1,4.0,1063289621
182,10,3.5,1054782216
182,32,4.0,1054779785
182,47,4.0,1054781315
182,50,4.5,1054781309
182,110,3.5,1054780923
182,150,2.5,1055157599
182,153,3.5,1055150878
182,165,3.0,1120879588
182,185,3.0,1126562322
182,231,0.5,1055155770
182,260,3.5,1120879576
182,293,4.5,1054780295
182,296,5.0,1054781290
182,316,2.5,1120879601
182,318,4.5,1055157293
182,356,5.0,1054782675
182,377,2.5,1054780896
182,380,3.0,1055155099
182,457,3.5,1054783792
182,480,3.5,1120879567
182,527,4.0,1054781427
182,541,4.0,1054779827
182,586,3.5,1063289220
182,589,2.0,1066331268
182,590,4.5,1054781599
182,592,3.5,1054781098
182,593,4.5,1054783612
182,597,3.5,1120879611
182,608,5.0,1054780385
182,648,4.0,1054782276
182,733,3.0,1054780903
182,780,1.5,1054780010
182,858,4.5,1054781812
182,1036,4.0,1055158318
182,1073,4.0,1127208740
182,1089,5.0,1054781289
182,1097,2.0,1054779923
182,1136,4.0,1054784002
182,1193,4.0,1054780366
182,1196,3.0,1054779803
182,1197,3.5,1054781212
182,1198,3.5,1054781077
182,1200,4.5,1064782813
182,1206,5.0,1054779822
182,1210,2.5,1054779829
182,1213,5.0,1055153970
182,1214,4.5,1066151134
182,1221,4.5,1054781955
182,1240,2.0,1066331265
182,1265,4.5,1054783243
182,1270,3.0,1077804659
182,1291,3.5,1054783760
182,1527,4.5,1054779948
182,1580,2.5,1054779951
182,1682,3.0,1054779656
182,1704,4.0,1055157251
182,1968,5.0,1126561591
182,2028,3.0,1054780925
182,2329,4.5,1055157265
182,2571,5.0,1054779786
182,2628,1.5,1054780075
182,2683,4.0,1055155129
182,2762,4.0,1126561639
182,2858,5.0,1054780327
182,2959,5.0,1054780289
182,3578,3.5,1054782084
182,3793,2.5,1054779940
182,4226,4.5,1054780286
182,4306,4.0,1054780155
182,4886,4.5,1054781119
182,4963,4.0,1054780933
182,4973,4.5,1066639510
182,4993,3.0,1054780153
182,4995,4.0,1055157215
182,5349,3.0,1055151103
182,5445,3.0,1054779798
182,5952,3.0,1054780151
182,6539,2.5,1063274328
182,6874,4.0,1067829786
182,7153,1.0,1073397287
182,7361,4.5,1090326671
182,33794,3.5,1120879664
219,1,3.5,1194681084
219,10,4.5,1194932162
219,32,3.5,1194686177
219,47,3.5,1194686017
219,50,5.0,1194685882
219,150,4.0,1194932007
219,153,2.5,1194931838
219,165,4.5,1194827009
219,185,2.0,1237238892
219,208,2.0,1194740092
219,231,1.5,1194740545
219,260,5.0,1194685947
219,293,4.0,1194685979
219,296,4.0,1198522553
219,316,2.5,1200977858
219,318,5.0,1194685877
219,344,4.0,1194932232
219,364,5.0,1194931867
219,367,3.0,1194681057
219,377,3.5,1194827061
219,380,3.0,1194740097
219,457,4.5,1237239231
219,480,4.0,1194932224
219,500,2.0,1194827056
219,541,3.5,1194687801
219,586,3.0,1194740087
219,588,4.5,1194681069
219,589,4.5,1194686309
219,592,3.5,1199581514
219,593,4.5,1194686039
219,595,2.5,1218210249
219,608,3.0,1200977881
219,648,4.5,1194681052
219,733,3.5,1194681074
219,736,3.0,1194827051
219,780,4.0,1198782269
219,858,4.5,1194686790
219,1036,5.0,1194686082
219,1073,2.5,1194681047
219,1089,4.0,1194685989
219,1097,2.5,1218210265
219,1136,3.5,1194686049
219,1196,4.5,1194685932
219,1197,3.5,1217436302
219,1198,4.5,1194685892
219,1210,4.0,1194686138
219,1213,2.5,1194685974
219,1221,4.0,1214043291
219,1240,4.0,1194686346
219,1265,3.5,1194686292
219,1270,3.5,1194827014
219,1291,4.5,1194681042
219,1527,5.0,1194932129
219,1580,3.0,1194740518
219,1682,3.5,1194686433
219,1704,4.0,1194686124
219,1721,0.5,1214043346
219,1968,3.0,1194931899
219,2028,4.5,1194686164
219,2329,3.5,1194685912
219,2571,5.0,1194686044
219,2628,1.0,1214043519
219,2683,4.0,1194931889
219,2716,4.0,1194686375
219,2762,2.0,1194686702
219,2858,5.0,1194686027
219,2959,4.5,1194681032
219,3578,4.5,1194932059
219,3793,3.0,1194931897
219,4226,5.0,1194685887
219,4306,4.5,1194931848
219,4886,3.5,1214043303
219,4963,5.0,1194686334
219,4993,3.5,1194681037
219,4995,4.0,1217436309
219,5349,3.5,1194740109
219,5445,3.5,1194740102
219,5952,3.5,1194681162
219,5989,3.5,1194686282
219,6377,3.5,1194686087
219,6539,4.5,1194686217
219,6874,4.5,1194686182
219,7153,3.5,1194686077
219,7361,4.5,1194686824
219,8961,4.0,1194685997
219,33794,4.5,1194685957
219,58559,5.0,1217436398
239,1,4.0,1221158265
239,32,5.0,1221159452
239,47,5.0,1221158250
239,50,4.5,1221158083
239,110,4.5,1221148034
239,208,2.5,1221158495
239,231,3.5,1221158416
239,260,5.0,1221148002
239,293,4.5,1221159154
239,296,5.0,1221158165
239,316,4.0,1221158141
239,318,5.0,1221158260
239,356,5.0,1221158139
239,364,4.0,1221158102
239,367,3.5,1221158314
239,380,3.5,1221158272
239,457,4.0,1221158489
239,480,4.0,1221158148
239,541,4.0,1221158959
239,587,3.5,1221158946
239,588,4.0,1221158088
239,589,3.5,1221158171
239,590,4.0,1221158384
239,593,3.5,1221158095
239,595,3.0,1221158220
239,597,4.0,1221158197
239,608,4.5,1221158136
239,648,4.0,1221159031
239,733,4.0,1221158257
239,780,4.0,1221158240
239,858,5.0,1221158130
239,1036,4.0,1221158283
239,1089,5.0,1221158521
239,1136,5.0,1221158237
239,1193,4.0,1221158192
239,1196,5.0,1221158579
239,1197,4.5,1221158369
239,1198,4.0,1221158245
239,1200,4.0,1221158430
239,1206,5.0,1221158632
239,1210,5.0,1221158189
239,1213,5.0,1221158601
239,1214,4.0,1221158308
239,1221,5.0,1221158628
239,1240,4.0,1221158296
239,1265,2.5,1221158465
239,1291,4.5,1221158200
239,1527,4.5,1221158292
239,1580,4.0,1221158099
239,1682,4.0,1221158451
239,1704,5.0,1221158311
239,2028,5.0,1221158235
239,2329,5.0,1221158984
239,2571,5.0,1221158121
239,2628,3.5,1221158698
239,2683,3.5,1221158347
239,2716,4.0,1221158649
239,2858,5.0,1221158155
239,2959,5.0,1221148027
239,3578,4.5,1221158588
239,3793,4.5,1221158206
239,4306,4.0,1221158396
239,4886,4.5,1221158912
239,4963,4.0,1221159528
239,4993,5.0,1221158212
239,5349,4.5,1221158178
239,5445,4.0,1221148020
239,5952,5.0,1221147996
239,5989,4.0,1221158364
239,6377,4.5,1221159464
239,6539,4.0,1221158445
239,6874,4.0,1221148017
239,7153,5.0,1221159305
239,8961,4.5,1221158510
239,33794,4.5,1221158338
239,58559,4.5,1221158269
249,1,4.0,1347317775
249,32,5.0,1346752537
249,47,5.0,1346757700
249,50,4.0,1364546154
249,110,5.0,1346841413
249,150,2.5,1346755246
249,208,3.5,1353801005
249,260,5.0,1346757993
249,293,5.0,1346757717
249,296,4.0,1346757687
249,318,4.5,1346758076
249,344,3.5,1354107356
249,356,4.5,1346841583
249,364,5.0,1356439489
249,367,4.0,1354107372
249,377,4.0,1355366659
249,380,4.0,1353800578
249,457,4.5,1355366996
249,480,4.0,1346847728
249,500,3.5,1356219014
249,527,4.5,1346758070
249,541,4.0,1507756687
249,588,4.0,1353800716
249,589,4.0,1346758213
249,593,4.0,1346758020
249,595,4.0,1356439499
249,608,4.5,1346757613
249,648,3.5,1355366438
249,733,4.0,1347317539
249,736,3.0,1355786888
249,780,4.0,1353801108
249,858,4.5,1346757706
249,1036,4.0,1346757908
249,1089,4.0,1346757745
249,1097,3.0,1346841356
249,1193,4.5,1453079305
249,1196,5.0,1346757817
249,1198,5.0,1346758006
249,1200,3.5,1346754274
249,1206,4.0,1390729931
249,1210,4.5,1346757895
249,1213,4.0,1346757707
249,1214,4.5,1346754258
249,1221,4.0,1347317381
249,1240,4.0,1346757874
249,1265,4.5,1410392531
249,1270,4.5,1346756374
249,1291,4.5,1346757806
249,1527,4.0,1437525508
249,1580,4.5,1353792037
249,1682,3.5,1346757637
249,1704,4.0,1360979865
249,1721,2.0,1347318423
249,2028,4.5,1346758267
249,2329,4.5,1346754930
249,2571,5.0,1346757773
249,2628,3.5,1347318740
249,2683,3.0,1395827260
249,2716,4.0,1346758100
249,2762,4.0,1346757730
249,2858,4.5,1349221011
249,2959,5.0,1346757736
249,3578,4.0,1346758030
249,3793,4.0,1346841365
249,4226,5.0,1437146248
249,4306,3.5,1346757652
249,4886,4.0,1346757932
249,4963,4.0,1346757985
249,4993,5.0,1346757869
249,5349,4.0,1346847829
249,5445,4.0,1346847731
249,5952,4.5,1346757871
249,5989,3.5,1346757924
249,6377,4.0,1346757834
249,6539,4.0,1346757892
249,6874,4.5,1388792807
249,7153,5.0,1346757887
249,7361,4.0,1346757646
249,8961,4.0,1426988948
249,33794,4.0,1346756618
249,58559,5.0,1346757831
249,79132,5.0,1346757880
274,1,4.0,1171410158
274,10,4.0,1171428459
274,32,4.0,1171409321
274,34,4.0,1171756208
274,47,4.0,1171172762
274,50,4.0,1171408986
274,110,4.5,1171410141
274,153,3.5,1171934629
274,165,4.0,1171934621
274,185,3.0,1171428455
274,208,4.0,1171428366
274,231,4.5,1171934649
274,260,3.0,1171409999
274,293,4.5,1171409188
274,296,5.0,1171493995
274,316,3.5,1171934639
274,318,4.5,1171409194
274,344,4.5,1171409788
274,356,4.5,1171409739
274,364,4.0,1171934641
274,367,4.0,1171934652
274,377,3.5,1171934616
274,380,4.0,1171409745
274,457,3.5,1256145196
274,480,3.5,1171410132
274,500,3.0,1171428404
274,527,4.0,1171758666
274,541,2.5,1171409458
274,586,3.5,1171759271
274,588,4.0,1171934614
274,589,4.5,1171409970
274,590,4.0,1223263012
274,592,3.0,1177260697
274,593,4.0,1171409513
274,595,3.0,1171428391
274,608,3.0,1171409592
274,648,3.5,1171409741
274,733,3.0,1202278201
274,736,2.5,1172031275
274,780,3.5,1171409792
274,858,3.5,1171409113
274,1036,4.0,1171934710
274,1073,3.5,1171493897
274,1089,4.5,1171408966
274,1136,3.5,1171409305
274,1193,4.5,1186728753
274,1196,4.5,1171409426
274,1197,4.0,1171934686
274,1198,4.0,1212003426
274,1200,4.0,1171491997
274,1206,4.5,1171409259
274,1210,4.0,1171409967
274,1213,4.0,1171409055
274,1214,4.0,1171409571
274,1221,3.5,1186728678
274,1240,4.0,1171491755
274,1265,4.5,1171934694
274,1270,3.5,1171409961
274,1291,3.5,1212003442
274,1527,4.0,1171428348
274,1580,3.0,1171428362
274,1682,4.5,1171492701
274,1704,4.0,1171934742
274,1721,3.5,1171492429
274,1968,4.0,1186729108
274,2028,4.0,1171758796
274,2329,4.5,1171408968
274,2571,4.0,1171409506
274,2628,2.5,1171491491
274,2683,4.0,1171491551
274,2716,3.5,1171934718
274,2762,4.0,1171409964
274,2858,5.0,1171409201
274,2959,5.0,1171172709
274,3578,3.5,1171428468
274,3793,3.0,1171493883
274,4226,4.5,1171408958
274,4306,3.5,1171494063
274,4886,3.5,1171409974
274,4963,4.0,1171943576
274,4993,3.0,1171409651
274,4995,4.0,1228303165
274,5349,3.0,1171409959
274,5445,3.5,1171934907
274,5952,3.5,1171409985
274,5989,4.0,1171409954
274,6377,4.0,1171943773
274,6539,4.0,1171491579
274,6874,5.0,1171172658
274,7153,3.0,1171409647
274,7361,5.0,1171172409
274,8961,3.5,1171409781
274,33794,3.5,1171172779
274,58559,4.5,1217212975
274,79132,5.0,1284685228
288,1,4.5,1054568869
288,10,3.0,978465794
288,32,5.0,975692000
288,34,4.0,975693063
288,47,3.5,1054568985
288,110,5.0,975691339
288,150,3.0,976120962
288,153,2.0,978466567
288,231,3.0,978560031
288,260,5.0,976137780
288,296,5.0,978647227
288,318,5.0,976120853
288,344,3.0,978559935
288,356,5.0,976139988
288,364,3.0,978469358
288,367,2.0,978559595
288,377,3.0,976139931
288,380,3.0,976139964
288,457,3.0,985626825
288,480,2.0,975691429
288,500,3.0,978559881
288,527,5.0,976120853
288,541,4.0,975691813
288,586,3.0,978560086
288,587,3.0,976139854
288,588,4.0,978469358
288,589,4.0,976139234
288,590,5.0,978467753
288,592,3.0,976138271
288,593,5.0,976120853
288,595,4.0,978469199
288,597,3.0,976140083
288,608,4.0,976120867
288,648,1.0,975691508
288,733,3.0,978465766
288,736,2.0,978468441
288,780,1.0,974759525
