userId,movieId,rating,timestamp,title,genres
274,50,4.0,1171408986,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
307,50,4.5,1186160949,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
330,50,5.0,1285904637,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
380,50,4.0,1493420347,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
414,50,5.0,961681714,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
425,50,4.5,1085477355,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
448,50,4.0,1064741727,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
474,50,4.0,979179872,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
480,50,3.5,1179160287,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
483,50,4.5,1204405320,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
573,50,5.0,1248841981,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
580,50,5.0,1167789884,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
590,50,4.5,1264910688,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
599,50,3.5,1498500777,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
608,50,4.5,1117491010,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
18,110,4.5,1455050170,Braveheart (1995),Action|Drama|War
63,110,2.5,1443199850,Braveheart (1995),Action|Drama|War
64,110,4.0,1161520230,Braveheart (1995),Action|Drama|War
68,110,2.5,1158531496,Braveheart (1995),Action|Drama|War
91,110,4.0,1112712339,Braveheart (1995),Action|Drama|War
140,110,4.0,942903980,Braveheart (1995),Action|Drama|War
182,110,3.5,1054780923,Braveheart (1995),Action|Drama|War
239,110,4.5,1221148034,Braveheart (1995),Action|Drama|War
249,110,5.0,1346841413,Braveheart (1995),Action|Drama|War
274,110,4.5,1171410141,Braveheart (1995),Action|Drama|War
288,110,5.0,975691339,Braveheart (1995),Action|Drama|War
307,110,3.5,1186087165,Braveheart (1995),Action|Drama|War
330,110,3.5,1285904111,Braveheart (1995),Action|Drama|War
380,110,4.0,1493419805,Braveheart (1995),Action|Drama|War
414,110,5.0,961512475,Braveheart (1995),Action|Drama|War
425,110,4.0,1085477194,Braveheart (1995),Action|Drama|War
434,110,4.5,1270604574,Braveheart (1995),Action|Drama|War
474,110,3.0,1137180852,Braveheart (1995),Action|Drama|War
480,110,5.0,1179160978,Braveheart (1995),Action|Drama|War
483,110,4.0,1178292986,Braveheart (1995),Action|Drama|War
489,110,4.5,1332772116,Braveheart (1995),Action|Drama|War
573,110,5.0,1186589227,Braveheart (1995),Action|Drama|War
580,110,4.5,1167789859,Braveheart (1995),Action|Drama|War
590,110,4.0,1258420384,Braveheart (1995),Action|Drama|War
599,110,3.5,1498501202,Braveheart (1995),Action|Drama|War
600,110,2.0,1237759135,Braveheart (1995),Action|Drama|War
608,110,4.0,1117162428,Braveheart (1995),Action|Drama|War
18,165,4.0,1455209902,Die Hard: With a Vengeance (1995),Action|Crime|Thriller
63,165,4.0,1443201090,Die Hard: With a Vengeance (1995),Action|Crime|Thriller
68,165,3.5,1158531548,Die Hard: With a Vengeance (1995),Action|Crime|Thriller
91,165,3.0,1112713245,Die Hard: With a Vengeance (1995),Action|Crime|Thriller
140,165,4.0,967049233,Die Hard: With a Vengeance (1995),Action|Crime|Thriller
182,165,3.0,1120879588,Die Hard: With a Vengeance (1995),Action|Crime|Thriller
219,165,4.5,1194827009,Die Hard: With a Vengeance (1995),Action|Crime|Thriller
274,165,4.0,1171934621,Die Hard: With a Vengeance (1995),Action|Crime|Thriller
307,165,2.5,1186160959,Die Hard: With a Vengeance (1995),Action|Crime|Thriller
380,165,5.0,1493667390,Die Hard: With a Vengeance (1995),Action|Crime|Thriller
414,165,3.0,961515958,Die Hard: With a Vengeance (1995),Action|Crime|Thriller
425,165,3.5,1085477334,Die Hard: With a Vengeance (1995),Action|Crime|Thriller
448,165,4.0,1019142324,Die Hard: With a Vengeance (1995),Action|Crime|Thriller
480,165,3.0,1179177627,Die Hard: With a Vengeance (1995),Action|Crime|Thriller
483,165,4.5,1226359677,Die Hard: With a Vengeance (1995),Action|Crime|Thriller
489,165,3.0,1333830649,Die Hard: With a Vengeance (1995),Action|Crime|Thriller
573,165,5.0,1186722398,Die Hard: With a Vengeance (1995),Action|Crime|Thriller
590,165,3.0,1266472448,Die Hard: With a Vengeance (1995),Action|Crime|Thriller
599,165,3.0,1498521550,Die Hard: With a Vengeance (1995),Action|Crime|Thriller
600,165,2.5,1237713030,Die Hard: With a Vengeance (1995),Action|Crime|Thriller
18,208,3.0,1455617516,Waterworld (1995),Action|Adventure|Sci-Fi
63,208,2.0,1443201186,Waterworld (1995),Action|Adventure|Sci-Fi
68,208,4.0,1158531805,Waterworld (1995),Action|Adventure|Sci-Fi
91,208,2.5,1112712329,Waterworld (1995),Action|Adventure|Sci-Fi
140,208,4.0,1085569730,Waterworld (1995),Action|Adventure|Sci-Fi
219,208,2.0,1194740092,Waterworld (1995),Action|Adventure|Sci-Fi
239,208,2.5,1221158495,Waterworld (1995),Action|Adventure|Sci-Fi
249,208,3.5,1353801005,Waterworld (1995),Action|Adventure|Sci-Fi
274,208,4.0,1171428366,Waterworld (1995),Action|Adventure|Sci-Fi
307,208,2.5,1186161045,Waterworld (1995),Action|Adventure|Sci-Fi
330,208,4.0,1285905155,Waterworld (1995),Action|Adventure|Sci-Fi
380,208,3.0,1493419790,Waterworld (1995),Action|Adventure|Sci-Fi
414,208,2.0,961516318,Waterworld (1995),Action|Adventure|Sci-Fi
425,208,4.0,1114173719,Waterworld (1995),Action|Adventure|Sci-Fi
434,208,2.5,1270606633,Waterworld (1995),Action|Adventure|Sci-Fi
448,208,2.0,1019124858,Waterworld (1995),Action|Adventure|Sci-Fi
480,208,3.0,1179177803,Waterworld (1995),Action|Adventure|Sci-Fi
483,208,3.0,1178293256,Waterworld (1995),Action|Adventure|Sci-Fi
580,208,4.0,1167792953,Waterworld (1995),Action|Adventure|Sci-Fi
599,208,2.5,1498516434,Waterworld (1995),Action|Adventure|Sci-Fi
600,208,2.0,1237852412,Waterworld (1995),Action|Adventure|Sci-Fi
608,208,3.0,1117504330,Waterworld (1995),Action|Adventure|Sci-Fi
18,231,2.5,1455748462,Dumb & Dumber (Dumb and Dumber) (1994),Adventure|Comedy
63,231,3.0,1443201105,Dumb & Dumber (Dumb and Dumber) (1994),Adventure|Comedy
64,231,4.5,1161520600,Dumb & Dumber (Dumb and Dumber) (1994),Adventure|Comedy
68,231,3.5,1158532011,Dumb & Dumber (Dumb and Dumber) (1994),Adventure|Comedy
91,231,3.0,1112713266,Dumb & Dumber (Dumb and Dumber) (1994),Adventure|Comedy
182,231,0.5,1055155770,Dumb & Dumber (Dumb and Dumber) (1994),Adventure|Comedy
219,231,1.5,1194740545,Dumb & Dumber (Dumb and Dumber) (1994),Adventure|Comedy
239,231,3.5,1221158416,Dumb & Dumber (Dumb and Dumber) (1994),Adventure|Comedy
274,231,4.5,1171934649,Dumb & Dumber (Dumb and Dumber) (1994),Adventure|Comedy
288,231,3.0,978560031,Dumb & Dumber (Dumb and Dumber) (1994),Adventure|Comedy
307,231,2.5,1186160994,Dumb & Dumber (Dumb and Dumber) (1994),Adventure|Comedy
330,231,4.0,1285905050,Dumb & Dumber (Dumb and Dumber) (1994),Adventure|Comedy
380,231,4.0,1494278654,Dumb & Dumber (Dumb and Dumber) (1994),Adventure|Comedy
414,231,3.0,961439079,Dumb & Dumber (Dumb and Dumber) (1994),Adventure|Comedy
425,231,3.5,1085477427,Dumb & Dumber (Dumb and Dumber) (1994),Adventure|Comedy
434,231,4.0,1270604904,Dumb & Dumber (Dumb and Dumber) (1994),Adventure|Comedy
448,231,3.0,1019128257,Dumb & Dumber (Dumb and Dumber) (1994),Adventure|Comedy
480,231,3.0,1179177739,Dumb & Dumber (Dumb and Dumber) (1994),Adventure|Comedy
483,231,3.0,1178293069,Dumb & Dumber (Dumb and Dumber) (1994),Adventure|Comedy
489,231,2.5,1333101376,Dumb & Dumber (Dumb and Dumber) (1994),Adventure|Comedy
573,231,5.0,1186590109,Dumb & Dumber (Dumb and Dumber) (1994),Adventure|Comedy
580,231,2.5,1167673475,Dumb & Dumber (Dumb and Dumber) (1994),Adventure|Comedy
590,231,2.0,1258420566,Dumb & Dumber (Dumb and Dumber) (1994),Adventure|Comedy
599,231,3.5,1498501223,Dumb & Dumber (Dumb and Dumber) (1994),Adventure|Comedy
600,231,3.5,1237742353,Dumb & Dumber (Dumb and Dumber) (1994),Adventure|Comedy
608,231,3.0,1117504309,Dumb & Dumber (Dumb and Dumber) (1994),Adventure|Comedy
18,260,4.0,1455049368,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
63,260,5.0,1443199688,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
64,260,3.5,1161520007,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
68,260,5.0,1158531191,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
91,260,4.5,1112712846,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
140,260,4.0,942842304,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
177,260,2.5,1435524019,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
182,260,3.5,1120879576,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
219,260,5.0,1194685947,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
239,260,5.0,1221148002,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
249,260,5.0,1346757993,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
274,260,3.0,1171409999,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
288,260,5.0,976137780,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
307,260,3.5,1186160883,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
330,260,4.0,1285904564,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
380,260,5.0,1493419753,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
414,260,5.0,961514667,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
425,260,3.0,1085477202,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
434,260,5.0,1270604737,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
448,260,5.0,1019124071,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
474,260,4.0,975173633,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
480,260,4.5,1179160262,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
483,260,4.5,1327276785,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
573,260,5.0,1186589669,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
580,260,4.0,1167860858,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
590,260,5.0,1258416665,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
599,260,5.0,1498533468,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
600,260,4.0,1237714798,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
608,260,3.5,1117162625,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
18,293,4.5,1455050049,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller
63,293,3.5,1443199772,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller
64,293,4.0,1161521544,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller
68,293,4.0,1158532453,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller
91,293,4.0,1112711284,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller
140,293,5.0,942843185,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller
182,293,4.5,1054780295,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller
219,293,4.0,1194685979,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller
239,293,4.5,1221159154,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller
249,293,5.0,1346757717,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller
274,293,4.5,1171409188,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller
380,293,5.0,1493419784,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller
414,293,5.0,961517011,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller
425,293,5.0,1114174063,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller
434,293,4.5,1270603658,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller
474,293,3.5,1079099410,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller
480,293,4.5,1179178211,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller
483,293,4.0,1181494891,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller
489,293,4.5,1332773372,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller
573,293,5.0,1186804237,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller
580,293,5.0,1167783708,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller
599,293,5.0,1498456035,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller
608,293,4.0,1117490629,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller
18,296,4.0,1455050745,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller
63,296,5.0,1443201070,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller
64,296,4.5,1161520143,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller
68,296,2.0,1180916156,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller
91,296,4.5,1112711264,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller
140,296,4.0,942843185,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller
177,296,5.0,1435530409,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller
182,296,5.0,1054781290,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller
219,296,4.0,1198522553,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller
239,296,5.0,1221158165,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller
249,296,4.0,1346757687,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller
274,296,5.0,1171493995,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller
288,296,5.0,978647227,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller
307,296,4.5,1186088034,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller
330,296,4.0,1285904473,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller
380,296,5.0,1493420341,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller
414,296,5.0,961516693,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller
425,296,4.0,1085477156,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller
434,296,5.0,1270603222,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller
448,296,5.0,1019132316,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller
474,296,4.0,979179939,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller
480,296,4.0,1179177639,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller
483,296,5.0,1178213426,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller
489,296,4.0,1333101247,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller
573,296,5.0,1186589250,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller
580,296,5.0,1167789886,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller
590,296,4.5,1258420369,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller
599,296,5.0,1498456867,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller
600,296,4.5,1237712505,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller
608,296,5.0,1117162592,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller
18,318,5.0,1455049328,"Shawshank Redemption, The (1994)",Crime|Drama
63,318,5.0,1443199751,"Shawshank Redemption, The (1994)",Crime|Drama
64,318,5.0,1161520540,"Shawshank Redemption, The (1994)",Crime|Drama
68,318,3.0,1158531293,"Shawshank Redemption, The (1994)",Crime|Drama
91,318,2.0,1112712135,"Shawshank Redemption, The (1994)",Crime|Drama
140,318,4.0,942840891,"Shawshank Redemption, The (1994)",Crime|Drama
177,318,5.0,1435523517,"Shawshank Redemption, The (1994)",Crime|Drama
182,318,4.5,1055157293,"Shawshank Redemption, The (1994)",Crime|Drama
219,318,5.0,1194685877,"Shawshank Redemption, The (1994)",Crime|Drama
239,318,5.0,1221158260,"Shawshank Redemption, The (1994)",Crime|Drama
249,318,4.5,1346758076,"Shawshank Redemption, The (1994)",Crime|Drama
274,318,4.5,1171409194,"Shawshank Redemption, The (1994)",Crime|Drama
288,318,5.0,976120853,"Shawshank Redemption, The (1994)",Crime|Drama
