userId,movieId,rating,timestamp
68,70,4.0,1158534541
68,95,3.5,1158532180
84,4,3.0,858772461
84,5,3.0,857653289
84,6,4.0,857653289
84,7,3.0,857653289
84,10,3.0,860397812
84,11,4.0,858771861
84,14,4.0,857653349
84,17,5.0,857653240
84,21,4.0,858772111
84,25,5.0,860396793
84,31,3.0,860398679
84,34,4.0,858772153
84,36,5.0,857653289
84,45,4.0,858772239
84,46,3.0,858771890
84,50,4.0,857653594
84,52,5.0,857653318
84,55,4.0,858772543
84,57,3.0,858771951
84,62,4.0,857653240
84,94,4.0,857653422
84,95,2.0,857653240
84,100,3.0,860396882
91,1,4.0,1112713037
91,2,3.0,1112713392
91,3,3.0,1112712323
91,6,5.0,1112712032
91,10,3.5,1112713269
91,16,4.5,1112710867
91,19,2.0,1112713417
91,21,4.0,1112712052
91,22,3.5,1112712292
91,25,2.0,1112713314
91,29,4.0,1112711719
91,32,4.0,1112711273
91,36,3.0,1112712316
91,39,1.5,1112713319
91,41,4.0,1112716937
91,47,4.5,1112712832
91,50,4.5,1112712816
91,58,2.0,1112710933
91,88,3.0,1112716912
91,92,2.0,1112716903
91,95,3.0,1112711260
109,6,3.0,841108665
109,11,4.0,841108045
109,14,4.0,841109326
109,16,4.0,841108751
109,18,3.0,841109921
109,21,3.0,841107538
109,25,5.0,841108589
109,31,3.0,841108623
109,32,4.0,841107643
109,34,3.0,841107487
109,36,5.0,841143673
109,39,3.0,841107584
109,45,3.0,841108914
109,47,3.0,841107393
109,50,4.0,841107584
109,52,3.0,841109666
109,62,5.0,841108564
109,76,3.0,841151480
117,2,3.0,844163002
117,3,3.0,844163663
117,5,3.0,844163754
117,6,3.0,844163102
117,7,4.0,844163615
117,10,3.0,844162850
117,11,4.0,844162970
117,17,3.0,844163037
117,19,2.0,844162892
117,21,4.0,844162913
117,26,4.0,844163712
117,31,3.0,844163204
117,32,3.0,844162955
117,34,3.0,844163454
117,36,3.0,844163102
117,39,3.0,844162955
117,41,4.0,844163693
117,44,2.0,844163037
117,47,4.0,844162892
117,48,3.0,844163082
117,50,4.0,844162933
117,60,3.0,844163754
117,62,4.0,844163122
117,73,4.0,844163663
181,5,3.0,845470124
181,6,3.0,845469804
181,7,3.0,845470611
181,10,2.0,845469438
181,11,5.0,845469653
181,16,3.0,845469893
181,21,2.0,845469555
181,22,3.0,845469972
181,24,3.0,845470571
181,25,1.0,845469842
181,31,3.0,845469893
181,34,5.0,845469500
181,39,3.0,845469625
181,45,3.0,845470124
181,47,3.0,845469500
181,61,4.0,845472115
181,62,4.0,845469756
181,79,4.0,845470717
181,86,4.0,845472271
181,100,3.0,845470909
182,1,4.0,1063289621
182,6,4.5,1054782012
182,10,3.5,1054782216
182,14,4.0,1063289654
182,16,5.0,1054783631
182,17,4.0,1066428620
182,18,5.0,1055153282
182,21,2.5,1054782030
182,23,3.5,1055153587
182,25,4.5,1054783186
182,26,4.0,1063648819
182,29,4.0,1054779789
182,32,4.0,1054779785
182,36,4.5,1063289589
182,41,4.5,1054781875
182,44,1.5,1055150820
182,45,3.0,1075764933
182,47,4.0,1054781315
182,50,4.5,1054781309
182,69,3.0,1054784267
182,70,4.5,1077804802
182,76,3.5,1055152107
182,81,3.5,1055154219
182,89,3.0,1055151186
182,94,4.0,1075765007
182,97,4.5,1075764905
182,100,3.0,1055153511
191,1,4.0,829759809
191,6,4.0,829759809
191,16,4.0,829759809
191,17,5.0,829759809
191,21,4.0,829759809
191,25,5.0,829759809
191,32,5.0,829759809
191,34,4.0,829760897
191,36,5.0,829759809
191,39,1.0,829760897
191,47,4.0,829760898
191,50,5.0,829760898
191,52,5.0,829759809
191,58,4.0,829759809
191,72,4.0,829760897
191,85,5.0,829759809
191,94,4.0,829759809
191,95,3.0,829759809
191,99,5.0,829759809
217,1,4.0,955942540
217,2,2.0,955942327
217,3,1.0,955944713
217,6,2.0,955935939
217,9,3.0,955941157
217,10,4.0,955940584
217,12,3.0,955945336
217,19,1.0,955945611
217,20,2.0,955941424
217,22,3.0,955943052
217,34,4.0,955943345
217,38,2.0,955945548
217,44,2.0,955941505
217,45,2.0,955943999
217,47,2.0,955942953
217,50,3.0,955942801
217,60,2.0,955942221
217,65,1.0,955945452
217,87,3.0,955945423
217,89,4.0,955940533
217,95,3.0,955941157
274,1,4.0,1171410158
274,2,3.5,1171934785
274,6,4.0,1197022122
274,8,3.0,1172030892
274,10,4.0,1171428459
274,12,3.5,1171829597
274,16,4.5,1171493420
274,19,4.0,1171934796
274,20,3.5,1171830022
274,22,3.5,1171759024
274,23,3.5,1171829251
274,24,3.5,1171785219
274,29,4.0,1238050945
274,32,4.0,1171409321
274,34,4.0,1171756208
274,44,4.0,1171759773
274,47,4.0,1171172762
274,48,2.0,1171943719
274,50,4.0,1171408986
274,60,3.5,1171827419
274,62,3.0,1171492326
274,65,3.0,1171829616
274,69,4.0,1171932360
274,70,4.5,1171493880
274,86,3.5,1171828191
274,87,3.0,1197272712
274,88,3.5,1171828649
274,93,3.5,1172024378
274,95,2.5,1174524214
307,1,4.0,1186160893
307,2,2.5,1186161482
307,3,3.5,1186161652
307,10,2.5,1186161010
307,16,4.5,1186087665
307,18,3.0,1186410788
307,19,4.0,1186084466
307,21,2.5,1189457112
307,22,2.0,1186162078
307,24,2.0,1186162409
307,27,2.5,1186172544
307,31,1.5,1186162274
307,32,3.5,1186160917
307,39,2.0,1186161053
307,47,4.0,1186160966
307,50,4.5,1186160949
307,62,3.0,1186161410
307,65,2.5,1186086548
307,70,3.5,1186161936
307,72,2.0,1186173251
307,88,3.5,1186086639
307,94,3.5,1186086089
314,1,3.0,834398280
314,6,3.0,842432711
314,7,4.0,834241492
314,10,3.0,834241870
314,11,5.0,834241810
314,15,2.0,834428676
314,17,4.0,834398442
314,21,3.0,834398026
314,22,3.0,834398622
314,23,3.0,834241586
314,26,4.0,834398961
314,31,3.0,834241586
314,32,3.0,839857723
314,39,3.0,834398364
314,41,3.0,834398878
314,44,3.0,834398518
314,47,1.0,834398302
314,50,4.0,847175449
314,52,3.0,845285951
314,60,3.0,834790837
314,62,4.0,836234560
314,95,2.0,834241545
314,100,3.0,847175533
337,1,4.0,860255715
337,3,4.0,860255784
337,5,4.0,860255784
337,6,5.0,860255784
337,7,3.0,860255784
337,9,5.0,860255929
337,12,3.0,860255992
337,14,3.0,860255866
337,16,4.0,860256120
337,17,4.0,860255716
337,24,5.0,860256119
337,25,4.0,860255716
337,27,5.0,860256159
337,31,5.0,860256120
337,32,4.0,860255715
337,36,4.0,860255783
337,41,3.0,860255992
337,47,5.0,860256118
337,50,3.0,860256158
337,62,3.0,860255716
337,65,3.0,860255929
337,66,4.0,860255992
337,74,5.0,860255992
337,76,5.0,860256043
337,79,4.0,860255867
337,95,5.0,860255716
337,100,3.0,860255992
372,1,3.0,874416443
372,6,5.0,874415865
372,8,2.0,874415441
372,10,3.0,874416808
372,11,4.0,874415285
372,14,4.0,874416949
372,16,4.0,874415966
372,21,3.0,874416570
372,25,4.0,874415164
372,31,2.0,874416808
372,32,4.0,874415441
372,34,4.0,874415934
372,36,3.0,874414994
372,39,3.0,874417086
372,41,4.0,874415991
372,47,5.0,874417240
372,48,2.0,874416616
372,50,5.0,874414678
372,52,4.0,874416234
372,62,3.0,874415902
372,70,3.0,874415199
372,71,2.0,874416544
372,81,2.0,874416280
380,1,5.0,1493420345
380,2,5.0,1493420295
380,6,5.0,1494278663
380,10,5.0,1493419787
380,12,4.0,1493668065
380,16,3.0,1494803499
380,18,4.0,1494278868
380,19,5.0,1493667522
380,21,2.0,1493422718
380,32,5.0,1493494899
380,34,4.0,1493420018
380,44,4.0,1493667678
380,47,5.0,1493494893
380,48,3.0,1493423481
380,50,4.0,1493420347
380,60,4.0,1494035896
380,70,5.0,1493423196
380,76,3.0,1494278971
380,95,3.0,1493420301
414,1,4.0,961438127
414,2,3.0,961594981
414,3,4.0,961439278
414,5,2.0,961437647
414,6,3.0,961515642
414,7,3.0,961439170
414,8,3.0,961594849
414,10,3.0,961515863
414,11,5.0,1052148205
414,15,2.0,961514611
414,16,3.0,961517557
414,17,4.0,961513829
414,18,3.0,961682128
414,21,4.0,961438199
414,22,3.0,961518227
414,23,2.0,961682276
414,24,3.0,961436964
414,25,3.0,961517140
414,27,2.0,961518812
414,31,3.0,961518520
414,32,5.0,961514667
414,34,5.0,961438127
414,36,3.0,961516989
414,39,4.0,961438265
414,42,2.0,961515844
414,44,2.0,961516249
414,45,3.0,961438476
414,46,2.0,961514407
414,47,4.0,961681857
414,48,3.0,961437741
414,50,5.0,961681714
414,52,3.0,961438413
414,54,1.0,1027521065
414,57,3.0,961517912
414,62,4.0,961517885
414,65,2.0,961439623
414,71,2.0,961515844
414,72,4.0,961438532
414,75,1.0,1027521022
414,78,3.0,961518581
414,81,2.0,961514568
414,86,3.0,961437096
414,88,2.0,961439433
414,89,3.0,961515928
414,92,2.0,961518731
414,94,5.0,961517421
414,95,2.0,961515958
437,5,2.0,859721015
437,6,5.0,859721015
437,9,3.0,859721103
437,14,3.0,859721080
437,16,5.0,859721743
437,17,4.0,859720978
437,25,4.0,859720978
437,31,4.0,859721815
437,32,4.0,859720977
437,36,4.0,859721015
437,43,3.0,859721556
437,47,4.0,859721361
437,50,4.0,859721362
437,52,4.0,859721046
437,62,3.0,859720978
437,78,3.0,859721693
437,79,2.0,859721080
437,81,3.0,859721790
437,86,3.0,859721170
437,95,1.0,859720977
470,1,4.0,849224825
470,2,3.0,849224778
470,3,3.0,849370396
470,5,3.0,849370453
470,6,3.0,849843318
470,7,3.0,849370453
470,10,3.0,849075144
470,14,4.0,849843318
470,19,3.0,849075545
470,21,3.0,849075545
470,26,3.0,849843245
470,32,3.0,849075682
470,34,4.0,849075432
470,36,4.0,849370395
470,39,3.0,849075682
470,41,3.0,849843245
470,43,3.0,849370292
470,47,3.0,849075299
470,50,3.0,849075545
470,62,3.0,849224778
470,95,3.0,849843245
474,1,4.0,978575760
474,2,3.0,1046886814
474,5,1.5,1053021982
474,6,3.0,1047054565
474,7,3.0,978576381
474,11,2.5,1053021437
474,14,3.0,1120827247
474,16,4.0,1088426731
474,17,5.0,974668666
474,21,4.0,1119232784
474,22,3.0,1046896006
474,24,3.0,1060105861
474,25,3.5,1127143175
474,26,3.5,1136942664
474,27,2.0,1069686414
474,28,4.5,1165540007
474,29,3.5,1053021379
474,31,3.0,1060105936
474,32,4.0,1081177409
474,34,4.5,1081177349
474,36,5.0,979180034
474,38,1.0,1089387538
474,39,3.5,1129579520
474,41,3.5,1089386983
474,43,3.5,1081177921
474,45,4.0,1014924369
474,46,3.0,1081178156
474,47,4.0,979180247
474,50,4.0,979179872
474,52,4.0,1004131663
474,57,3.0,1060105374
474,58,3.5,1126533613
474,62,2.5,1053021366
474,74,3.0,974669217
474,82,2.5,1121262740
474,92,3.5,1087832141
474,96,3.5,1053020997
474,100,2.0,1048710159
492,1,4.0,863975949
492,3,4.0,863976005
492,5,3.0,863976004
492,6,3.0,863976004
492,7,3.0,863976055
492,9,5.0,863976201
492,12,3.0,863976249
492,14,3.0,863976101
492,32,3.0,863975946
492,36,4.0,863976004
492,52,3.0,863976101
492,61,4.0,863976447
492,62,4.0,863975954
492,63,3.0,863976526
492,64,3.0,863976525
492,65,5.0,863976248
492,66,3.0,863976249
492,74,4.0,863976249
492,75,3.0,863976878
492,76,5.0,863976409
492,79,4.0,863976101
492,88,5.0,863976409
492,95,3.0,863975954
492,100,3.0,863976249
501,2,3.0,844973419
501,3,5.0,844973817
501,5,3.0,844973535
501,6,3.0,844973487
501,7,4.0,844973817
501,8,3.0,844974090
501,10,4.0,844973340
501,11,3.0,844973340
501,15,1.0,844973980
501,16,3.0,844973535
501,17,3.0,844973419
501,18,5.0,844974006
501,20,1.0,844974037
501,21,3.0,844973340
501,25,2.0,844973487
501,27,3.0,844973931
501,32,3.0,844973340
501,36,3.0,844973487
501,45,3.0,844973535
501,50,3.0,844973340
501,61,3.0,844973980
501,62,3.0,844973487
501,73,2.0,844974214
501,86,3.0,844974037
501,93,3.0,844974090
501,95,4.0,844973419
599,1,3.0,1498524204
599,2,2.5,1498514085
599,3,1.5,1498505071
599,6,4.5,1498539623
599,7,2.5,1498514161
599,9,1.5,1498504960
599,10,3.5,1498500281
599,11,2.5,1498516445
599,12,1.5,1519181787
599,15,1.5,1519239842
599,16,3.0,1498523389
599,17,3.5,1498501103
599,18,3.0,1498523048
599,19,3.0,1498524930
599,20,1.5,1498504813
599,21,4.0,1498499235
599,23,1.0,1498503332
599,24,2.5,1498517444
599,26,2.5,1498518655
599,29,3.5,1498500987
599,31,2.0,1498511120
599,32,3.0,1498519822
599,39,3.0,1498525783
599,41,2.5,1498518847
599,42,3.0,1498525483
599,43,3.0,1519347048
599,44,2.5,1498517161
599,45,2.5,1498516640
599,47,4.0,1498499364
599,50,3.5,1498500777
599,52,3.0,1498525392
599,57,2.5,1519240604
599,60,2.0,1519118310
599,61,2.5,1519327817
599,65,2.0,1498511235
599,69,2.5,1498515243
599,70,3.5,1498501183
599,73,3.0,1519421396
599,75,1.0,1519353713
599,76,2.5,1498518457
599,79,2.0,1519336237
599,81,2.5,1498517265
599,87,0.5,1519184941
599,88,0.5,1498533540
599,89,2.5,1498517086
599,93,1.5,1498504070
599,95,2.0,1498510588
599,97,3.0,1519120150
599,100,2.0,1498511085
602,2,4.0,840875851
602,6,3.0,840876055
602,10,3.0,840875622
602,11,3.0,840875825
602,14,5.0,840875999
602,16,3.0,840876085
602,19,2.0,840875700
602,21,4.0,840875720
602,22,3.0,840876417
602,25,4.0,840875998
602,29,2.0,840876620
602,32,3.0,840875779
602,34,1.0,840875700
602,36,3.0,840876228
602,39,5.0,840875757
602,45,5.0,840876055
602,47,5.0,840875668
602,50,5.0,840875720
602,52,3.0,840876566
602,95,3.0,840875901
602,100,3.0,840876228
603,1,4.0,963178147
603,6,4.0,963177624
603,16,4.0,963179585
603,17,3.0,954482210
603,21,5.0,963177624
603,25,4.0,954482181
603,28,5.0,953925191
603,29,2.0,963177361
603,30,4.0,963179273
603,32,3.0,963179615
603,34,4.0,963179273
603,36,4.0,953925157
603,39,5.0,954482276
603,45,4.0,963179538
603,52,1.0,963178236
603,53,5.0,963180003
603,57,2.0,963180025
603,58,3.0,954482414
603,62,1.0,963180075
603,70,4.0,953925705
603,77,4.0,954482106
603,82,1.0,963180075
603,85,5.0,953925191
603,97,4.0,963179791
603,99,5.0,954482070
604,1,3.0,832079851
604,2,5.0,832080293
604,5,3.0,832080355
604,6,3.0,832080355
604,14,4.0,832081027
604,17,4.0,832080092
604,19,1.0,832080050
604,22,3.0,832080546
604,23,4.0,832081042
604,25,3.0,832080316
604,32,4.0,832079958
604,34,4.0,832079958
604,39,3.0,832079983
604,60,4.0,832080939
604,62,4.0,832080293
604,76,4.0,832080615
604,92,3.0,832080615
604,95,4.0,832080071
606,1,2.5,1349082950
606,7,2.5,1171754710
606,11,2.5,1174349629
606,15,3.5,1171839063
606,17,4.0,1171838026
606,18,4.0,1171327151
606,19,2.0,1171814553
606,28,3.5,1173049970
606,29,4.5,1179419005
606,32,4.0,1173653921
606,36,3.5,1171820699
606,46,4.0,1171757334
606,47,3.0,1171927423
606,50,4.5,1171234887
606,58,3.5,1181771144
606,68,4.0,1171817003
606,70,4.0,1171733439
606,73,4.0,1171410274
606,80,4.0,1171409272
606,82,4.0,1175637619
606,92,3.5,1171365342
608,1,2.5,1117408267
608,2,2.0,1117490786
608,3,2.0,1117504413
608,10,4.0,1117408486
608,16,4.5,1189471181
608,19,2.0,1117504385
608,21,3.5,1147210949
608,24,2.0,1117504646
608,31,3.0,1117504582
608,32,3.5,1117336682
608,34,3.5,1117491662
608,39,3.0,1117415401
608,44,0.5,1117504562
608,47,4.5,1117162426
608,48,0.5,1117161754
608,50,4.5,1117491010
608,63,0.5,1117506926
608,65,2.0,1117415653
608,70,3.0,1117415406
608,88,2.5,1117505159
608,93,2.5,1117506858
608,95,2.0,1117490752
